National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Netherlands	100-Holding Account	Kwekerij Overgaag B.V. 	301	64034992	closed	Account holder	Kwekerij Overgaag B.V.	Hoefweg 40		2678 KK	De Lier	Netherlands	301	Kwekerij Overgaag	NL-200700051	2008-01-01	2013-04-01				Hoefweg 40		2678 KK	DE LIER	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		9470	14882	14478	12395	11974	14928	11974	13757	11974	13551	6975	5028	0		0		0		0	NA	0	NA	0	NA	0	NA	0	0	0	9470	14478	11974	11974	11974	6975	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Kwekerij Schenkeveld I B.V. 	302	27171144	closed	Account holder	Kwekerij Schenkeveld I B.V.	Woudseweg 146		2636 AV	SCHIPLUIDEN	Netherlands	302	Fa. Gebr. Ammerlaan	NL-200700052	2008-01-01	2011-08-22				Woudseweg 33		2678 NH	DE LIER	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		8708	12353	19584	10626	14145	12814	14145	5399	0	Not Reported										NA		NA		NA		NA	0	0	0	8708	19584	14145	14145	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Gebr. Zwinkels B.V. 	303	57606447	closed	Account holder	Gebr. Zwinkels B.V.	Jan Hendrikspad 2		2761 KE	ZEVENHUIZEN ZH	Netherlands	303	Fa. Gebr. Zwinkels	NL-200700056	2008-01-01	2011-05-30				Jan Hendrikspad 2		2761 KE	ZEVENHUIZEN	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		13727	14272	13726	12348	13726	13472	13726	7003	0	Not Reported										NA		NA		NA		NA	0	0	0	13727	13726	13726	13726	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	C.V. J.W. Knoppert &amp; Zn. 	304	51108380	closed	Account holder	C.V. J.W. Knoppert &amp; Zn.	Lange Stukken 5		2691 JB	'S-GRAVENZANDE	Netherlands	304	CV. J.W. Knoppert en zn	NL-200700029	2008-01-01	2012-03-01				Lange Stukken 5		2691 JB	'S-GRAVENZANDE	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		6611	9845	17366	9686	13075	12282	13075	11890	13075	2707										NA		NA		NA		NA	0	0	0	6611	17366	13075	13075	13075	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Trespa International B.V. 	305	24270677	open	Account holder	Trespa International B.V.	Wetering 20		6002 SM	WEERT	Netherlands	305	Trespa International B.V.	NL-200500009	2008-01-01					Wetering 20		6002 SM	WEERT	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		22070	22162	22069	19928	22069	24297	22069	22263	22069	21231	19595	27963	17538	26665	15533	26808	13591	27455	11708	NA	9886	NA	8123	NA	6426	NA	0	0	0	22070	22069	22069	22069	22069	19595	17538	15533	13591	11708	9886	8123	6426
Netherlands	100-Holding Account	Ferro (Holland) B.V. 	306	24032957	closed	Account holder	Ferro (Holland) B.V.	Postbus 6088		3002 AB	ROTTERDAM	Netherlands	306	Ferro (Holland) B.V. Porcelain Enamel	NL-200400277	2008-01-01					Van Helmontstraat 20		3029 AB	ROTTERDAM	NL	NA	NA	7-Installations for the manufacture of glass including glass fibre	NA	NA	NA	NA	NA	NA	NA		NA		NA		7480	3813	7480	Not Reported	0	Not Reported	0		0											NA		NA		NA		NA	0	0	0	7480	7480	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	A.J.C.M. van Vliet Beheer B.V. 	307	27227250	closed	Account holder	A.J.C.M. van Vliet Beheer B.V.	Lange Wateringkade 35		2295 RP	KWINTSHEUL	Netherlands	307	Fa. A.J.C.M. van Vliet en Zn	NL-200700134	2008-01-01	2012-02-27				Lange Wateringkade 35		2295 RP	KWINTSHEUL	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		7115	13914	18228	12444	12917	13940	12917	13127	12917	2975										NA		NA		NA		NA	0	0	0	7115	18228	12917	12917	12917	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Firma G.J.A. van Adrichem en Zonen 	308	27220298	closed	Account holder	Firma G.J.A. van Adrichem en Zonen	Westlandse Langeweg 8a		4651 PD	STEENBERGEN NB	Netherlands	308	Firma G.J.A. van Adrichem	NL-200700055	2008-01-01	2012-12-31				Westlandse Langeweg 8a		4651 PD	STEENBERGEN	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		12697	21241	31795	18359	22246	20696	22245	18289	22245	5999										NA		NA		NA		NA	0	0	0	12697	31795	22246	22245	22245	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Firma H. van der Kaaij en Zonen 	309	27168864	closed	Account holder	Firma H. van der Kaaij en Zonen	Butenpole 6		9041 VM	BERLTSUM	Netherlands	309	Firma H. van der Kaaij &amp; Zn.	NL-200700057	2008-01-01	2012-12-31				Butenpole 6		9041 VM	BERLIKUM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	9426	19916	8965	9958	10452	9958	10431	9958	2393										NA		NA		NA		NA	0	0	0	0	19916	9958	9958	9958	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	J.M.M. Zwinkels Holding B.V. 	310	27249429	closed	Account holder	J.M.M. Zwinkels Holding B.V.	Herenwerf 26		3155 DK	MAASLAND	Netherlands	310	Firma H.G.L. Zwinkels en Zn.	NL-200700059	2008-01-01	2011-08-11				Groeneweg 30		2691 MP	'S-GRAVENZANDE	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		14427	15283	21577	18805	21577	19854	21577	7318	0	Not Reported										NA		NA		NA		NA	0	0	0	14427	21577	21577	21577	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Coöperatie Royal FloraHolland U.A. 	311	34284016	open	Account holder	Coöperatie Royal FloraHolland U.A.	Legmeerdijk 313		1431 GB	AALSMEER	Netherlands	311	FloraHolland Vestiging Naaldwijk	NL-200500059	2008-01-01					Middelbroekweg 29		2675 KB	Naaldwijk	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		6935	9199	6935	9122	6935	9528	6935	7484	6935	8675	5864	9263	5248	7790	4648	6756	4067	6958	3504	NA	2959	NA	2431	NA	1923	NA	0	0	0	6935	6935	6935	6935	6935	5864	5248	4648	4067	3504	2959	2431	1923
Netherlands	100-Holding Account	Forbo Flooring B.V. 	312	35000233	open	Account holder	Forbo Flooring B.V.	Industrieweg 12		1566 JP	ASSENDELFT	Netherlands	312	Forbo Flooring B.V.	NL-200700060	2008-01-01					Industrieweg 12		1566 JP	ASSENDELFT	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		10107	11594	10107	11875	10107	12554	10107	11571	10107	11330	14199	14597	13953	12967	9005	13055	7878	13351	6787	NA	5731	NA	4709	NA	3724	NA	0	0	0	10107	10107	10107	10107	10107	14199	13953	9005	7878	6787	5731	4709	3724
Netherlands	100-Holding Account	G.J.M. van Ruijven Tuinbouw B.V. 	313	24489779	closed	Account holder	G.J.M. van Ruijven Tuinbouw B.V.	Ruigendijk 6c		3234 LC	TINTE	Netherlands	313	G.J.M. van Ruijven	NL-200700019	2008-01-01	2012-12-31				Ruigendijk 6c		3234 LC	TINTE	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		9238	8024	9237	7219	9237	8234	9237	7973	9237	2391										NA		NA		NA		NA	0	0	0	9238	9237	9237	9237	9237	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Vrijenban Investments B.V. 	314	27227342	closed	Account holder	Vrijenban Investments B.V.	Overgauwseweg 46a		2641 NG	PIJNACKER	Netherlands	314	Tomatenkwekerij Gebr. Duijvestijn	NL-200700025	2008-01-01	2014-01-27				Overgauwseweg 46a		2641 NG	PIJNACKER	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		13033	15166	20150	15840	18731	17221	18731	15124	18731	9043	8781	1686	0	205	0		0		0	NA	0	NA	0	NA	0	NA	0	0	0	13033	20150	18731	18731	18731	8781	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Gebr. Van der Voort V.O.F. 	315	27233536	closed	Account holder	Gebr. Van der Voort V.O.F.	Van Rijckevorsellaan 4-A		2691 NK	'S-GRAVENZANDE	Netherlands	315	Gebr. van der Voort	NL-200700064	2008-01-01	2011-08-11				Van Rijckevorsellaan 6		2691 NK	'S-GRAVENZANDE	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		8559	14032	16701	11124	13084	13708	13084	5356	0	Not Reported										NA		NA		NA		NA	0	0	0	8559	16701	13084	13084	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Gebr. van Duijn Beheer B.V. 	316	27227076	closed	Account holder	Gebr. van Duijn Beheer B.V.	Zoekweg 10		4651 PS	STEENBERGEN NB	Netherlands	316	Gebr. Van Duijn B.V.	NL-200700037	2008-01-01	2011-11-29				Zoekweg 10		4651 PS	STEENBERGEN	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	12593	21824	10012	10912	10339	10912	6455	0	Not Reported										NA		NA		NA		NA	0	0	0	0	21824	10912	10912	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Gebr. L. en J. Voskamp B.V. 	317	27215630	open	Account holder	Gebr. L. en J. Voskamp B.V.	Coldenhovelaan 2e		2678 PS	DE LIER	Netherlands	317	Gebr. L. en J. Voskamp B.V.	NL-200700065	2008-01-01					Coldenhovelaan 2e		2678 PS	DE LIER	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		22441	25036	22440	23597	22440	28595	22440	21069	22440	17941	12687	19200	11354	13944	10058	15170	8804	17545	7588	NA	6413	NA	5275	NA	4178	NA	0	0	0	22441	22440	22440	22440	22440	12687	11354	10058	8804	7588	6413	5275	4178
Netherlands	100-Holding Account	Arco van der Kaaij Holding B.V. 	318	27282114	closed	Account holder	Arco van der Kaaij Holding B.V.	Poelkade 2		2691 MD	'S-GRAVENZANDE	Netherlands	318	Green O5 B.V.	NL-200700067	2008-01-01	2012-12-31				Leeuwenhoekweg 74		2661 DD	BERGSCHENHOEK	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		7493	4624	11265	6176	11085	8120	11085	6138	11084	2417										NA		NA		NA		NA	0	0	0	7493	11265	11085	11085	11084	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Grolsche Bierbrouwerij Nederland B.V. 	319	06060381	open	Account holder	Grolsche Bierbrouwerij Nederland B.V.	Brouwerslaan 1		7548 XA	ENSCHEDE	Netherlands	319	Grolsche Bierbrouwerij Nederland BV	NL-200500081	2008-01-01					Brouwerslaan 1		7548 XA	ENSCHEDE	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		15622	9149	15621	8079	15621	7635	15621	7236	15621	7375	8031	7130	7187	6106	6366	6544	5570	7176	4798	NA	4051	NA	3329	NA	2633	NA	0	0	0	15622	15621	15621	15621	15621	8031	7187	6366	5570	4798	4051	3329	2633
Netherlands	100-Holding Account	Hasselt Energy B.V. 	320	24308111	closed	Account holder	Hasselt Energy B.V.	Van Hasseltweg 32		2751 GZ	MOERKAPELLE	Netherlands	320	Hasselt Energy B.V.	NL-200700068	2008-01-01	2012-12-31				Hasseltweg 15		2751 GZ	MOERKAPELLE	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		20988	17925	20988	12658	20988	12342	20987	11895	20987	4699										NA		NA		NA		NA	0	0	0	20988	20988	20988	20987	20987	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	HB-Energy B.V. 	321	01111457	open	Account holder	HB-Energy B.V.	Hooghe Beer 3		2675 LG	HONSELERSDIJK	Netherlands	321	HB Energy BV	NL-200700030	2008-01-01					Hooghe Beer 1		2675 LG	Kwintsheul	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	34156	74224	33060	37112	34453	37112	31380	37112	29844	15673	32432	14026	29179	12425	26178	10875	25370	9375	NA	7922	NA	6516	NA	5161	NA	0	0	0	0	74224	37112	37112	37112	15673	14026	12425	10875	9375	7922	6516	5161
Netherlands	100-Holding Account	Ashland Industries Nederland B.V. 	322	27022150	open	Account holder	Ashland Industries Nederland B.V.	Pesetastraat 5		2991 XT	BARENDRECHT	Netherlands	322	Ashland Industries Nederland B.V.	NL-200500004	2009-10-15					Noordweg 9		3336 LH	ZWIJNDRECHT	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		21081	19966	21081	19443	21081	20649	21081	20483	21081	19754	19846	19654	19501	19066	19153	18987	18800	19643	18444	NA	18084	NA	17720	NA	17355	NA	0	0	0	21081	21081	21081	21081	21081	19846	19501	19153	18800	18444	18084	17720	17355
Netherlands	100-Holding Account	Hollandplant B.V. 	323	24312764	closed	Account holder	Hollandplant B.V.	Warmoeziersweg 50		2661 EH	BERGSCHENHOEK	Netherlands	323	Hollandplant B.V.	NL-200700069	2008-01-01	2015-12-31				Warmoeziersweg 50		2661 EH	BERGSCHENHOEK	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		5026	287	5026	379	5026	791	5025	855	5025	557	479	263	215	34	0	737	0		0	NA	0	NA	0	NA	0	NA	0	0	0	5026	5026	5026	5025	5025	479	215	0	0	0	0	0	0
Netherlands	100-Holding Account	Huhtamaki Nederland B.V. 	324	01051894	open	Account holder	Huhtamaki Nederland B.V.	Zuidelijke Industrieweg 3		8801JB	FRANEKER	Netherlands	324	Huhtamaki Nederland BV	NL-200700070	2008-01-01					Zuidelijke Industrieweg 3		8801 JB	FRANEKER	NL	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	NA		NA		NA		15359	14392	15359	13406	15359	13123	15359	12838	15359	13050	11772	12792	10634	13359	9528	12915	8454	13906	7413	NA	6403	NA	5427	NA	4485	NA	0	0	0	15359	15359	15359	15359	15359	11772	10634	9528	8454	7413	6403	5427	4485
Netherlands	100-Holding Account	J.A.M. Groenewegen B.V. 	325	24196847	closed	Account holder	J.A.M. Groenewegen B.V.	Scheeweg 17		2678 NT	DE LIER	Netherlands	325	J.A.M. Groenewegen B.V.	NL-200700071	2008-01-01					Scheeweg 17		2678 NT	DE LIER	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		14213	12940	14213	Not Reported	0	Not Reported	0		0											NA		NA		NA		NA	0	0	0	14213	14213	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Van Marrewijk Beheer B.V. 	326	27228301	closed	Account holder	Van Marrewijk Beheer B.V.	Tuindersweg 17		3237 MB	VIERPOLDERS	Netherlands	326	J.A.M. van Marrewijk BV	NL-200700018	2008-01-01	2012-04-10				Tuindersweg 17		3237 MB	VIERPOLDERS	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		15211	14093	15211	10126	15211	13197	15211	13025	15211	4174										NA		NA		NA		NA	0	0	0	15211	15211	15211	15211	15211	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Jansen Hoeven B.V. 	327	20110240	closed	Account holder	Jansen Hoeven B.V.	Oude Antwerpsepostbaan 82		4741 TL	HOEVEN	Netherlands	327	Jansen Hoeven BV	NL-200700072	2008-01-01	2011-12-31				Oude Antwerpsepostbaan 82		4741 TL	HOEVEN	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		10032	11364	10031	9137	10031	10935	10031	11015	10031	Not Reported										NA		NA		NA		NA	0	0	0	10032	10031	10031	10031	10031	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Johnson Matthey Advanced Glass Technologies B.V. 	328	64454827	open	Account holder	Johnson Matthey Advanced Glass Technologies B.V.	Fregatweg 38		6222 NZ	MAASTRICHT	Netherlands	328	Johnson Matthey B.V.	NL-200500011	2008-01-01					Fregatweg 38		6222 NZ	MAASTRICHT	NL	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	NA		NA		NA		3320	4366	3319	3838	3319	4612	3319	4012	3319	3885	3970	4115	3901	3628	3831	3659	3761	3620	3689	NA	3617	NA	3545	NA	3471	NA	0	0	0	3320	3319	3319	3319	3319	3970	3901	3831	3761	3689	3617	3545	3471
Netherlands	100-Holding Account	KBB Holland B.V. 	329	20088776	closed	Account holder	KBB Holland B.V.	Stierenweg 13		4651 PT	STEENBERGEN NB	Netherlands	329	KBB Holland	NL-200700073	2008-01-01	2015-12-31				Stierenweg 13		4651 PT	STEENBERGEN	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		8442	15180	36647	21115	28381	24054	28381	22294	28381	20056	10865	18714	9723	16005	8613	18350	0		0	NA	0	NA	0	NA	0	NA	0	0	0	8442	36647	28381	28381	28381	10865	9723	8613	0	0	0	0	0
Netherlands	100-Holding Account	AgroCare WP11 Exploitatie B.V. 	330	27238425	open	Account holder	AgroCare WP11 Exploitatie B.V.	Wagenpad 11		1775 RJ	MIDDENMEER	Netherlands	330	Agro Care WP11 Exploitatie	NL-200700152	2009-12-17					Wagenpad 11		1775 RJ	MIDDENMEER	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	26409	77312	35829	45087	41518	45087	40360	45087	39462	17809/2627*****	42660	15937/7092*****	48240	14119/6283*****	48992	12357/5499*****	47666	10652/4740*****	NA	9001/4006*****	NA	7405/3295*****	NA	5865/2610*****	NA	0	0	0	0	77312	45087	45087	45087	20436	23029	20402	17856	15392	13007	10700	8475
Netherlands	100-Holding Account	VDS Kleiwaren Beheer B.V. 	331	13032188	closed	Account holder	VDS Kleiwaren Beheer B.V.	Bijland 5		6916 KA	TOLKAMER	Netherlands	331	Kleiwarenfabriek Buggenum BV	NL-200700074	2008-01-01	2013-12-31				Dorpsstraat 60		6082 AR	BUGGENUM	NL	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	NA		NA		NA		5483	5618	5483	6112	5483	6090	5483	6046	5482	5636	4954	4891	0		0		0		0	NA	0	NA	0	NA	0	NA	0	0	0	5483	5483	5483	5483	5482	4954	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Kleiwarenfabriek De Waalwaard 	332	34015208	closed	Account holder	Kleiwarenfabriek De Waalwaard	Waalbandijk 69		6669 MC	DODEWAARD	Netherlands	332	Kleiwarenfabriek De Waalwaard	NL-200700075	2008-01-01	2011-01-03				Waalbandijk 69		6669 MC	DODEWAARD	NL	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	NA		NA		NA		9051	7755	9051	6094	9051		0		0											NA		NA		NA		NA	0	0	0	9051	9051	9051	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	VDS Kleiwaren Beheer B.V. 	333	13032188	open	Account holder	VDS Kleiwaren Beheer B.V.	Bijland 5		6916 KA	TOLKAMER	Netherlands	333	Kleiwarenfabriek Joosten Kessel BV	NL-200700077	2008-01-01					Kanaalweg 3		5995 NX	KESSEL	NL	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	NA		NA		NA		11297	13130	11297	10142	11297	6892	11296	5974	11296	6639	11808	6920	11603	7449	11395	7245	11185	7001	10973	NA	10759	NA	10543	NA	10325	NA	0	0	0	11297	11297	11297	11296	11296	11808	11603	11395	11185	10973	10759	10543	10325
Netherlands	100-Holding Account	VDS Kleiwaren Beheer B.V. 	334	13032188	closed	Account holder	VDS Kleiwaren Beheer B.V.	Bijland 5		6916 KA	TOLKAMER	Netherlands	334	Kleiwarenfabriek Joosten Wessem BV	NL-200700078	2008-01-01	2013-12-31				Op Den Dries 1		6019 RA	WESSEM	NL	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	NA		NA		NA		7556	9039	7556	7761	7556	8290	7556	7615	7555	7588	8511	7489	0		0		0		0	NA	0	NA	0	NA	0	NA	0	0	0	7556	7556	7556	7556	7555	8511	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Koninklijke Luchtvaart Maatschappij N.V. 	335	33014286	open	Account holder	Koninklijke Luchtvaart Maatschappij N.V.	Amsterdamseweg 55		1182GP	Amstelveen	Netherlands	335	KLM Engineering &amp; Maintenance Schiphol Oost	NL-200500088	2008-01-01					Technisch Areaal Zuid		1117 ZN	SCHIPHOL OOST	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		12305	10422	12304	10543	12304	11908	12304	10432	12304	10325	12233	17383	10948	13101	9697	13469	8484	13866	7309	NA	6171	NA	5071	NA	4011	NA	0	0	0	12305	12304	12304	12304	12304	12233	10948	9697	8484	7309	6171	5071	4011
Netherlands	100-Holding Account	ESD-SIC B.V. 	336	02320474	open	Account holder	ESD-SIC B.V.	Kloosterlaan 11		9936 TE	FARMSUM	Netherlands	336	ESD-SIC bv	NL-200400085	2008-01-01					Kloosterlaan 11		9936 TE	FARMSUM	NL	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA		106682	126322	106682	50340	106681	102406	106681	100239	106681	84872	102218	132620	100443	129035	98647	126437	96832	115634	94997	NA	93145	NA	91269	NA	89387	NA	0	0	0	106682	106682	106681	106681	106681	102218	100443	98647	96832	94997	93145	91269	89387
Netherlands	100-Holding Account	JACOBS DOUWE EGBERTS NL B.V. 	337	30042333	open	Account holder	JACOBS DOUWE EGBERTS NL B.V.	Vleutensevaart 35		3532 AD	Utrecht	Netherlands	337	Jacobs Douwe Egberts NL B.V.	NL-200400212	2008-01-01					Leeuwarderweg 1		8501 ZD	JOURE	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		8352	10327	8352	10403	8352	11059	8352	10175	8352	11740	15429	12866	13807	10686	12230	9387	10700	8596	9219	NA	7784	NA	6396	NA	5059	NA	0	0	0	8352	8352	8352	8352	8352	15429	13807	12230	10700	9219	7784	6396	5059
Netherlands	100-Holding Account	Koninklijke Machinefabriek Stork B.V. 	338	06019278	closed	Account holder	Koninklijke Machinefabriek Stork B.V.	Postbus 38		7550 AA	HENGELO OV	Netherlands	338	Koninklijke Machinefabriek Stork	NL-200700079	2008-01-01	2011-08-25				Industrieplein 3		7553 LL	HENGELO	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		5426	3696	5426	0	0	Not Reported	0	Not Reported	0											NA		NA		NA		NA	0	0	0	5426	5426	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Koninklijke Mosa B.V. 	339	14600086	open	Account holder	Koninklijke Mosa B.V.	Meerssenerweg 358		6224 AL	MAASTRICHT	Netherlands	339	Koninklijke Mosa BV, locatie Wandtegel	NL-200700036	2008-01-01					Meerssenerweg 358		6224 AL	MAASTRICHT	NL	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	NA		NA		NA		17131	23104	30741	23725	23936	22954	23936	22621	23935	20921	21040	20500	20674	19619	20304	18536	19931	19601	19553	NA	19172	NA	18786	NA	18399	NA	0	0	0	17131	30741	23936	23936	23935	21040	20674	20304	19931	19553	19172	18786	18399
Netherlands	100-Holding Account	Koole Tankstorage Pernis B.V. 	340	24250858	open	Account holder	Koole Tankstorage Pernis B.V.	Sluispolderweg 67		1505 HJ	ZAANDAM	Netherlands	340	Koole Tankstorage Pernis B.V.	NL-200700080	2008-01-01					Tankhoofd 2		3196 KE	VONDELINGENPLAAT-ROTTERDAM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		8822	505	8822	33	8822	184	8822	6041	8822	14599	11134	15285	9965	15811	8826	15941	7722	16083	6652	NA	5617	NA	4615	NA	3651	NA	0	0	0	8822	8822	8822	8822	8822	11134	9965	8826	7722	6652	5617	4615	3651
Netherlands	100-Holding Account	Bergpeppers V.O.F. 	341	27273364	closed	Account holder	Bergpeppers V.O.F.	Roelof Kromkampweg 8		2651 KG	LANSINGERLAND	Netherlands	341	Kwekerij Bergpeppers BV	NL-200700174	2008-01-01	2012-12-31				Roelof Kromkampweg 8		2651 KG	BERKEL EN RODENRIJS	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	18167	42075	19477	23210	21989	23210	23782	23210	13475										NA		NA		NA		NA	0	0	0	0	42075	23210	23210	23210	0	0	0	0	0	0	0	0
