National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Denmark	100-Holding Account	CTR I/S 	217	74132111	open	Account holder	CTR I/S	Stæhr Johansens Vej 38	-	2000	Frederiksberg	Denmark	217	Gladsaxe Spidslastanlæg	TCO2-1351	2005-01-01					Stær Johansens Vej 38		2000	Frederiksberg	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1116	1177	837	468	837	405	1866	732	1862	1970	1862	4317	1862	1127	1862	1070	913	1200	817	2198	1447	1796	1266	2493	1091	NA	921	NA	757	NA	599	NA	1116	837	837	1866	1862	1862	1862	1862	913	817	1447	1266	1091	921	757	599
Denmark	100-Holding Account	CTR I/S 	218	74132111	open	Account holder	CTR I/S	Stæhr Johansens Vej 38	-	2000	Frederiksberg	Denmark	218	CTR, Utterslev Varmecentral	TCO2-1551	2005-01-01					Stær Johansens Vej 38		2000	Frederiksberg	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	289	112	217	173	217	426	548	832	545	826	545	1218	545	369	545	448	307	222	137	549	487	417	213	175	92	NA	78	NA	64	NA	50	NA	289	217	217	548	545	545	545	545	307	137	487	213	92	78	64	50
Denmark	100-Holding Account	I/S AffaldPlus 	219	65278316	open	Account holder	I/S AffaldPlus	Ved Fjorden 20		4700	Næstved	Denmark	219	Næstved Kraftvarmeværk	TCO2-250	2005-01-01			AffaldPlus		Ved Fjorden 20		4700	Næstved	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	37079	13278	27809	7852	27809	4875	24418	5995	24414	9729	24414	13850	24414	8751	24414	8152	40108	9617	35892	2037	31798	2	27831	0	23989	NA	20273	NA	16676	NA	13209	NA	37079	27809	27809	24418	24414	24414	24414	24414	40108	35892	31798	27831	23989	20273	16676	13209
Denmark	100-Holding Account	Tørring Kraftvarmeværk 	220	28709714	closed	Account holder	Tørring Kraftvarmeværk	Bygade 5 a		7160	Tørring	Denmark	220	Tørring Kraftvarmeværk	28709714-1003023952-0547-20041001	2005-01-01	2012-12-31				Bygade 5 a		7160	Tørring	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	16340	10176	12255	10277	12254	8718	11841	8592	11838	7329	11838	9507	11838	7606	11838	7607										NA		NA		NA		NA	16340	12255	12254	11841	11838	11838	11838	11838	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	Lystrup Fjernvarme A M B A 	221	42125814	open	Account holder	Lystrup Fjernvarme A M B A	Hovmarken 2		8520	Lystrup	Denmark	221	Lystrup Fjernvarme, Kedelanlæg Houmarken	TCO2-1826	2005-01-01					Hovmarken 2		8520	Lystrup	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	86	0	65	114	65	31	57	86	54	0	54	356	54	507	54	7	0	112	91	0	0	70	36	282	60	NA	52	NA	42	NA	34	NA	86	65	65	57	54	54	54	54	0	91	0	36	60	52	42	34
Denmark	100-Holding Account	Guldborgsund Varme A/S 	222	DK 32559956	open	Account holder	Guldborgsund Varme A/S	Gaabensevej 116		4800	Nykøbing F	Denmark	222	Guldborgsund Varme ApS	TCO2-370	2005-01-01					Nordre Ringvej 15		4800	Nykøbing F	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2362	0	1771	84	1771	0	1331	132	1331	33	1331	0	1331	0	1331	70	375	4	335	1	149	0	65	0	224	NA	189	NA	156	NA	123	NA	2362	1771	1771	1331	1331	1331	1331	1331	375	335	149	65	224	189	156	123
Denmark	100-Holding Account	Guldborgsund Varme A/S 	223	DK 32559956	open	Account holder	Guldborgsund Varme A/S	Gaabensevej 116		4800	Nykøbing F	Denmark	223	Nykøbing F. Kommunale Varmeforsyning	TCO2-371	2005-01-01					Aage Sørensensgade 16		4800	Nykøbing F	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	8668	258	6501	73	6500	0	5083	0	5083	6	5083	0	5083	0	5083	0	2199	4	984	2	436	0	381	0	329	NA	277	NA	228	NA	180	NA	8668	6501	6500	5083	5083	5083	5083	5083	2199	984	436	381	329	277	228	180
Denmark	100-Holding Account	Holme-Lundshøj Fjernvarmev A M B A 	224	39901811	open	Account holder	Holme-Lundshøj Fjernvarmev A M B A	Holme Byvej 14		8270	Højbjerg	Denmark	224	Holme Lundshøj Fjernvarme, Kedelanlæg Holme Byvej	TCO2-1841	2005-01-01					Holme Byvej 14		8270	Højbjerg	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	15	8	11	13	12	3	13	2	9	5	9	211	9	318	9	1	0	1	0	51	25	97	43	159	37	NA	31	NA	25	NA	21	NA	15	11	12	13	9	9	9	9	0	0	25	43	37	31	25	21
Denmark	100-Holding Account	Gram Fjernvarme 	225	DK36294515	open	Account holder	Gram Fjernvarme	Sønderbyvej 24		6510	Gram	Denmark	225	Gram Fjernvarme AMBA	TCO2-1057	2005-01-01					Sønderbyvej 24		6510	Gram	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	19440	10278	14580	8875	14579	6900	12337	8955	12333	8666	12333	9691	12333	7578	12333	6071	5075	5776	4542	4285	4024	3955	3522	2773	0	NA	0	NA	0	NA	0	NA	19440	14580	14579	12337	12333	12333	12333	12333	5075	4542	4024	3522	0	0	0	0
Denmark	100-Holding Account	Høng Varmeværk a.m.b.a. 	226	29096716	closed	Account holder	Høng Varmeværk a.m.b.a.	Banemarken 8		4270	Høng	Denmark	226	Høng Varmeværk	29096716-1001640777-0238-20041001	2005-01-01	2012-12-31				Banemarken 8.		4270	Høng	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	876	61	657	61	656	169	607	27	607	34	607	129	607	2	607	2										NA		NA		NA		NA	876	657	656	607	607	607	607	607	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	Odder Varmeværk A.m.b.A. 	227	DK64704710	open	Account holder	Odder Varmeværk A.m.b.A.	Skovdalsvej 8		8300	Odder	Denmark	227	Odder Varmeværk	TCO2-386	2005-01-01					Skovdalsvej 8	Postboks 16	8300	Odder	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	388	257	291	363	290	157	402	83	400	86	400	793	400	628	400	167	126	43	0	35	0	350	174	630	150	NA	126	NA	104	NA	82	NA	388	291	290	402	400	400	400	400	126	0	0	174	150	126	104	82
Denmark	100-Holding Account	Svogerslev Fjernvarmecentral 	228	50187128	open	Account holder	Svogerslev Fjernvarmecentral	Stamvejen 11		4000	Roskilde	Denmark	228	Svogerslev Fjernvarmecentral	TCO2-1825	2005-01-01					Stamvejen 11		4000	Roskilde	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	39	3	29	3	29	0	620	0	618	129	618	529	618	182	618	173	248	245	222	116	99	77	43	37	37	NA	31	NA	26	NA	21	NA	39	29	29	620	618	618	618	618	248	222	99	43	37	31	26	21
Denmark	100-Holding Account	Høje Taastrup Fjernvarme A.m.b.a. 	229	13057117	closed	Account holder	Høje Taastrup Fjernvarme A.m.b.a.	Malervej 7a		2630	Taastrup	Denmark	229	HTF Gasværksvej	TCO2-1824	2005-01-01	2014-12-31				Gasværksvej 5		2630	Taastrup	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	200	10	150	7	149	40	109	24	108	8	108	385	108	0	108	89	32	153	57	0	0		0		0	NA	0	NA	0	NA	0	NA	200	150	149	109	108	108	108	108	32	57	0	0	0	0	0	0
Denmark	100-Holding Account	Avedøre Fjernvarme 	230	14250905	open	Account holder	Avedøre Fjernvarme	c/o EBO Consult	Arnold Nielsens Boulevard 60, 1. sal	2650	Hvidovre	Denmark	230	Fjernvarmedistrib. Avedøre Stationsby	TCO2-1833	2005-01-01					Rebslagerporten 125	Tomsgårdsvej 28	2650	Hvidovre	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	621	121	466	73	466	4	396	13	396	181	396	619	396	360	396	125	147	51	66	86	58	65	0	120	88	NA	74	NA	61	NA	48	NA	621	466	466	396	396	396	396	396	147	66	58	0	88	74	61	48
Denmark	100-Holding Account	Frederikshavn Varme A/S 	231	30173929	open	Account holder	Frederikshavn Varme A/S	Knivholtvej 15		9900	Frederikshavn	Denmark	231	Frederikshavn Kommunale Varmeforsyning	TCO2-122	2005-01-01					Skovbrynet 33		9900	Frederikshavn	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	6457	1259	4843	2912	4843	6474	2691	6316	2687	14648	2687	13005	2687	12421	2687	21939	10829/3191*****	24340	9691/11329*****	22032	8584/10036*****	24063	7510/8784*****	24322	6470/7572*****	NA	5463/6399*****	NA	4489/5263*****	NA	3551/4169*****	NA	6457	4843	4843	2691	2687	2687	2687	2687	14020	21020	18620	16294	14042	11862	9752	7720
Denmark	100-Holding Account	Frederikshavn Varme A/S 	232	30173929	open	Account holder	Frederikshavn Varme A/S	Knivholtvej 15		9900	Frederikshavn	Denmark	232	Frederikshavn Kommunale Varmeforsyning	TCO2-123	2005-01-01					Skovbrynet 33		9900	Frederikshavn	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3458	1588	2594	2823	2594	3208	2442	3208	2441	6496	2441	8660	2441	5013	2441	8567	5986	4342	5357	3136	2373	2341	2076	3550	1788	NA	1510	NA	1241	NA	982	NA	3458	2594	2594	2442	2441	2441	2441	2441	5986	5357	2373	2076	1788	1510	1241	982
Denmark	100-Holding Account	FD Hvidovre AMBA 	233	DK76343616	open	Account holder	FD Hvidovre AMBA	c/o EBO Consult A/S	Arnold Nielsens Boulevard 60 1	2650	Hvidovre	Denmark	233	Hvidovre Midt	TCO2-1828	2005-01-01					Strandmarksvej 27 A		2650	Hvidovre	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	263	1	197	192	198	26	622	77	622	159	622	21	622	1	622	1	15	8	0	497	45	129	40	59	34	NA	29	NA	24	NA	19	NA	263	197	198	622	622	622	622	622	15	0	45	40	34	29	24	19
Denmark	100-Holding Account	Bogense Forsyningsselskab 	234	64831712	open	Account holder	Bogense Forsyningsselskab	Fynsvej 5		5400	Bogense	Denmark	234	Bogense Forsyningsselskab	TCO2-53	2005-01-01					Fynsvej 5.		5400	Bogense	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	21751	10860	16313	8173	16314	3896	13116	3265	13115	2209	13115	5928	13115	4457	13115	2070	7061	997	6319	596	5598	484	4899	830	4223	NA	3569	NA	2936	NA	2325	NA	21751	16313	16314	13116	13115	13115	13115	13115	7061	6319	5598	4899	4223	3569	2936	2325
Denmark	100-Holding Account	BRØNDBY FJERNVARME A M B A 	235	DK 33269315	open	Account holder	BRØNDBY FJERNVARME A M B A	Kirkebjerg Allé 92 A		2605	Brøndby	Denmark	235	Brøndbyøster Fjernvarmecentral	TCO2-1830	2005-01-01					Kirkebjerg Alle 92 A		2605	Brøndby	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1070	478	802	661	803	195	743	338	742	515	742	1339	742	356	742	1201	626	1254	560	732	496	577	434	837	374	NA	316	NA	259	NA	205	NA	1070	802	803	743	742	742	742	742	626	560	496	434	374	316	259	205
Denmark	100-Holding Account	BRØNDBY FJERNVARME A M B A 	236	DK 33269315	open	Account holder	BRØNDBY FJERNVARME A M B A	Kirkebjerg Allé 92 A		2605	Brøndby	Denmark	236	Brøndbyvester Fjernvarmecentral	TCO2-1831	2005-01-01					Kirkebjerg Alle 92 A		2605	Brøndby	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1536	673	1152	269	1153	354	988	369	985	900	985	2274	985	204	985	1097	930	1164	832	569	369	788	645	664	278	NA	235	NA	193	NA	153	NA	1536	1152	1153	988	985	985	985	985	930	832	369	645	278	235	193	153
Denmark	100-Holding Account	Middelfart Fjernvarme a.m.b.a. 	237	28621027	open	Account holder	Middelfart Fjernvarme a.m.b.a.	Hessgade 21 b		5500	Middelfart	Denmark	237	Middelfart Fjernvarme, Hovedcentral	TCO2-1847	2005-01-01					Hessgade 21 B		5500	Middelfart	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	180	38	135	857	57	493	1244	1793	1242	3176	1242	880	1242	75	1242	1935	1193	2913	1068	1057	946	1173	828	6349	713	NA	602	NA	495	NA	392	NA	180	135	57	1244	1242	1242	1242	1242	1193	1068	946	828	713	602	495	392
Denmark	100-Holding Account	Leif O.  Rasmussen 	238		closed	Account holder	Leif O.  Rasmussen	Engvej 2		7182	Bredsten	Denmark	238	Bredsten-Balle Kraftvarmeværk A.m.b.a.	34938717-1001727276-0061-20041001	2005-01-01					Engvej 2		7182	Bredsten	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	10712	5994	8034	5381	8035		NA		NA		NA		NA		NA											NA		NA		NA		NA	10712	8034	8035	0	0	0	0	0	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	Jørgen  Jepsen 	239		closed	Account holder	Jørgen  Jepsen	Søndergade 35		6040	Egtved	Denmark	239	Egtved Varmeværk	14909516-1000827232-0014-20041001	2005-01-01					Søndergade 35		6040	Egtved	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	15743	8602	11807	7744	11807		NA		NA		NA		NA		NA											NA		NA		NA		NA	15743	11807	11807	0	0	0	0	0	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	RØNNE VARME A/S 	240	DK 32945880	open	Account holder	RØNNE VARME A/S	Sandemandsvej 1 A		3700	Rønne	Denmark	240	Rønne Varme A/S	TCO2-1855	2005-01-01					Sandemansvej 1 A		3700	Rønne	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	70	242	52	376	53	6	99	14	95	9	95	53	95	3377	95	233	70	325	63	1628	55	160	48	297	42	NA	35	NA	29	NA	23	NA	70	52	53	99	95	95	95	95	70	63	55	48	42	35	29	23
Denmark	100-Holding Account	I/S Vestforbrænding 	241	DK10866111	open	Account holder	I/S Vestforbrænding	Ejby Mosevej 219		2600	Glostrup	Denmark	241	I/S Vestforbrænding	TCO2-285	2005-01-01					Ejbymosevej 219		2600	Glostrup	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1049	1094	787	860	786	910	913	63	909	834	909	1219	909	930	909	1063	203756	210914	182342	188582	161536	195595	141388	197759	121873	NA	102990	NA	84718	NA	67102	NA	1049	787	786	913	909	909	909	909	203756	182342	161536	141388	121873	102990	84718	67102
Denmark	100-Holding Account	I/S Vestforbrænding 	242	DK10866111	open	Account holder	I/S Vestforbrænding	Ejby Mosevej 219		2600	Glostrup	Denmark	242	Hedegårdens varmecentral, I/S Vestforbrænding	TCO2-1857	2005-01-01					Ejbymosevej 219		2600	Glostrup	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	108	163	81	326	81	276	137	28	133	74	133	1506	133	734	133	1848	535	1508	479	1550	424	2040	371	4880	320	NA	270	NA	221	NA	176	NA	108	81	81	137	133	133	133	133	535	479	424	371	320	270	221	176
Denmark	100-Holding Account	Fjernvarmecentralen Avedøre Holme 	243	22340417	open	Account holder	Fjernvarmecentralen Avedøre Holme	Nordholmen 1		2650	Hvidovre	Denmark	243	Fjernvarmecentralen Avedøre Holme	TCO2-1827	2005-01-01					Nordholmen 1.		2650	Hvidovre	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3787	5131	2840	3031	2841	3632	3322	2711	3321	3134	3321	3522	3321	2659	3321	1801	914	854	409	4144	1449	4902	1268	8549	1093	NA	923	NA	758	NA	599	NA	3787	2840	2841	3322	3321	3321	3321	3321	914	409	1449	1268	1093	923	758	599
Denmark	100-Holding Account	Colas Danmark A/S 	244	10246415	closed	Account holder	Colas Danmark A/S	Fabriksparken 40	-	2600	Glostrup	Denmark	244	Colas, Glostrup	TCO2-1713	2005-01-01	2013-05-07				Fabriksparken 40	Postbox 1387	2600	Glostrup	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2444	1912	1833	2078	1834	2266	1646	1949	1642	2133	1642	2001	1642	2233	1642	2401	1534	2336	0		0		0		0	NA	0	NA	0	NA	0	NA	2444	1833	1834	1646	1642	1642	1642	1642	1534	0	0	0	0	0	0	0
Denmark	100-Holding Account	Colas Danmark A/S 	245	10246415	closed	Account holder	Colas Danmark A/S	Fabriksparken 40	-	2600	Glostrup	Denmark	245	Colas, Herfølge	10246415-1010232100-1714-20041001	2005-01-01	2010-12-21				Fabriksparken 40	Postbox 1387	2600	Glostrup	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	1672	1242	1254	1139	1253	1241	1127	1067	1126	962	1126	1107	0		0											NA		NA		NA		NA	1672	1254	1253	1127	1126	1126	0	0	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	Colas Danmark A/S 	246	10246415	closed	Account holder	Colas Danmark A/S	Fabriksparken 40	-	2600	Glostrup	Denmark	246	Colas, Horsens	10246415-1010232070-1715-20041001	2005-01-01	2012-12-31				Fabriksparken 40	Postbox 1387	2600	Glostrup	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	1866	1865	1400	1772	1399	1914	1562	1232	1561	1254	1561	1308	1561	1699	1561	2907										NA		NA		NA		NA	1866	1400	1399	1562	1561	1561	1561	1561	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	Colas Danmark A/S 	247	10246415	open	Account holder	Colas Danmark A/S	Fabriksparken 40	-	2600	Glostrup	Denmark	247	Colas, Vinderup	TCO2-1716	2005-01-01					Fabriksparken 40	Postbox 1387	2600	Glostrup	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1484	1779	1113	2260	1114	1121	1236	1324	1232	1097	1232	1426	1232	1229	1232	947	991	1187	888	1650	786	1459	688	1287	592	NA	500	NA	411	NA	326	NA	1484	1113	1114	1236	1232	1232	1232	1232	991	888	786	688	592	500	411	326
Denmark	100-Holding Account	NLMK DanSteel A/S 	248	10092922	open	Account holder	NLMK DanSteel A/S	Havnevej 33		3300	Frederiksværk	Denmark	248	NLMK DanSteel A/S	TCO2-1729	2005-01-01			NLMK International B.V.		Havnevej 33		3300	Frederiksværk	DK	12.016	55.964	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	108806	67369	81605	74295	81605	80675	66369	77677	66369	39256	66369	69766	66369	75923	66369	54510	70758	69636	69529	70603	68285	76154	67029	79294	65759	NA	64476	NA	63178	NA	61876	NA	108806	81605	81605	66369	66369	66369	66369	66369	70758	69529	68285	67029	65759	64476	63178	61876
Denmark	100-Holding Account	DONG Energy Salg &amp; Service A/S 	249	27210538	open	Account holder	DONG Energy Salg &amp; Service A/S	Kraftværksvej  53	Skærbæk	7000	Fredericia	Denmark	249	Nybro Gasbehandlingsanlæg	TCO2-1752	2005-01-01					Agern Alle 24-26		2970	Hørsholm	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	29020	20761	21765	23173	21765	22346	19898	23448	19895	24646	19895	16747	19895	13740	19895	12421	11986	11722	10726	7315	9503	7332	8317	6048	7169	NA	6059	NA	4983	NA	3947	NA	29020	21765	21765	19898	19895	19895	19895	19895	11986	10726	9503	8317	7169	6059	4983	3947
Denmark	100-Holding Account	Grundejerforeningen Smørmosen 	250	25917979	open	Account holder	Grundejerforeningen Smørmosen	Smørmosevej 25 / Novo Allé 1		2880	Bagsværd	Denmark	250	Kraftvarmeværk	TCO2-1742	2005-01-01					Nybrovej 90.		2820	Gentofte	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	32181	28281	24136	24890	24136	22835	24109	21239	24105	21675	24105	21412	24105	18030	24105	16924	13838	14284	13597	12581	13356	12160	13116	5923	12875	NA	12634	NA	12393	NA	12153	NA	32181	24136	24136	24109	24105	24105	24105	24105	13838	13597	13356	13116	12875	12634	12393	12153
Denmark	100-Holding Account	Region Hovedstaden 	251	29190623	closed	Account holder	Region Hovedstaden	Kongens Vænge 2		3400	Hillerød	Denmark	251	Amtssygehuset i Glostrup	TCO2-1705	2005-01-01	2015-12-31				Nørrelundvej 10		2730	Herlev	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	14742	6549	11057	6223	11057	5707	8800	5129	8800	5237	8800	5822	8800	4279	8800	3899	2784	3418	2492	2533	2207	727	0		0	NA	0	NA	0	NA	0	NA	14742	11057	11057	8800	8800	8800	8800	8800	2784	2492	2207	0	0	0	0	0
Denmark	100-Holding Account	NCC Industry A/S 	252	26708435	open	Account holder	NCC Industry A/S	Hørkær 8		2730	Herlev	Denmark	252	NCC Roads A/S, Odense	TCO2-1745	2005-01-01					Vestermøllevej 11		8380	Trige	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1215	1963	911	2979	911	2022	4493	1972	4491	1848	4491	2664	4491	1955	4491	1937	1681	2221	1504	2149	1333	2596	1166	2839	1004	NA	848	NA	697	NA	552	NA	1215	911	911	4493	4491	4491	4491	4491	1681	1504	1333	1166	1004	848	697	552
Denmark	100-Holding Account	Tove Merrild 	253		closed	Account holder	Tove Merrild	Vestermøllevej 11	N/A	8380	Trige	Denmark	253	NCC Roads A/S, asfalt	69894011-1002981261-1746-20041001	2005-01-01					Vestermøllevej 11		8380	Thrige	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	1996	2319	1497	1714	1498	1749	NA		NA		NA		NA		NA											NA		NA		NA		NA	1996	1497	1498	0	0	0	0	0	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	NCC Industry A/S 	254	26708435	open	Account holder	NCC Industry A/S	Hørkær 8		2730	Herlev	Denmark	254	NCC Roads A/S, Herlev	TCO2-1747	2005-01-01					Vestermøllevej 11		8380	Trige	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2822	2617	2117	3067	2117	3136	2190	2596	2187	2501	2187	2845	2187	3541	2187	2888	2083	3218	1863	2944	1651	2859	1444	3153	1244	NA	1050	NA	863	NA	683	NA	2822	2117	2117	2190	2187	2187	2187	2187	2083	1863	1651	1444	1244	1050	863	683
Denmark	100-Holding Account	NCC Industry A/S 	255	26708435	open	Account holder	NCC Industry A/S	Hørkær 8		2730	Herlev	Denmark	255	NCC Roads A/S, Ejby	TCO2-1748	2005-01-01					Vestermøllevej 11		8380	Trige	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2977	3271	2233	3368	2232	2955	2601	2511	2601	2288	2601	2745	2601	3089	2601	2571	2273	2922	2034	2186	1802	2646	1576	2564	1358	NA	1147	NA	942	NA	746	NA	2977	2233	2232	2601	2601	2601	2601	2601	2273	2034	1802	1576	1358	1147	942	746
Denmark	100-Holding Account	Tove Merrild 	256		closed	Account holder	Tove Merrild	Vestermøllevej 11	N/A	8380	Trige	Denmark	256	NCC Mobilt anlæg	69894011-1003173307-1807-20041001	2005-01-01					Vestermøllevej 11		8380	Thrige	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	3618	0	2714	0	2713	0	NA		NA		NA		NA		NA											NA		NA		NA		NA	3618	2714	2713	0	0	0	0	0	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	NCC Industry A/S 	257	26708435	open	Account holder	NCC Industry A/S	Hørkær 8		2730	Herlev	Denmark	257	NCC Roads Trige	TCO2-1854	2005-01-01					Vestermøllevej 11		8380	Trige	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2869	2190	2152	2531	2152	2615	2659	2620	2655	2367	2655	2200	2655	2445	2655	2718	1878	2962	1680	2659	1488	2899	1302	2454	1123	NA	948	NA	778	NA	616	NA	2869	2152	2152	2659	2655	2655	2655	2655	1878	1680	1488	1302	1123	948	778	616
Denmark	100-Holding Account	Nybro Tørreri A.m.b.A. 	258	24247279	open	Account holder	Nybro Tørreri A.m.b.A.	Nybrovej 167		6851	Janderup	Denmark	258	Nybro Tørreri A.m.b.A.	TCO2-1753	2005-01-01					Nybrovej 167		6851	Janderup	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	22219	15408	16664	10708	16665	14826	15798	15081	15796	11922	15796	8739	15796	11875	15796	10259	6663	4386	2986	8782	5282	6656	2314	10252	3981	NA	3361	NA	2762	NA	2185	NA	22219	16664	16665	15798	15796	15796	15796	15796	6663	2986	5282	2314	3981	3361	2762	2185
Denmark	100-Holding Account	Palsgaard A/S 	259	26447038	closed	Account holder	Palsgaard A/S	Palsgaardvej 10		7130	Juelsminde	Denmark	259	Palsgaard A/S	26447038-1003084051-1759-20041001	2005-01-01	2012-12-31				Palsgaardvej 10		7130	Juelsminde	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	7961	7489	5971	6870	5970	8327	5967	8720	5967	7943	5967	6222	5967	5981	5967	6424										NA		NA		NA		NA	7961	5971	5970	5967	5967	5967	5967	5967	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	A/S Knud Jepsen 	260	DK11757278	open	Account holder	A/S Knud Jepsen	Skanderborgvej 193	Norring	8382	Hinnerup	Denmark	260	A/S Knud Jepsen	TCO2-928	2005-01-01					Skanderborgvej 193		8382	Hinnerup	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	14456	11551	10842	11846	10843	10724	12805	11404	12803	11573	12803	12008	12803	9623	12803	8095	5936	7630	5313	6288	4705	2763	4119	4842	3551	NA	3000	NA	2469	NA	1955	NA	14456	10842	10843	12805	12803	12803	12803	12803	5936	5313	4705	4119	3551	3000	2469	1955
