National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Norway	100-Holding Account	Statoil ASA 	76	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	76	Statoil ASA Kvitebjørnfeltet	NO-2007-1023	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	77176	0	80113	0	77325	0	65975	0	65961	4689	81029	4608	95349	4525	185017	4442	193701	4358	NA	4273	NA	4187	NA	4100	NA	0	0	0	0	0	0	0	0	4689	4608	4525	4442	4358	4273	4187	4100
Norway	100-Holding Account	Statoil ASA 	77	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	77	Statoil ASA Visundfeltet	NO-2007-1065	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	281731	0	250746	0	287317	0	208221	0	228666	157742	269581	155002	316161	152230	268440	149429	268970	146598	NA	143739	NA	140845	NA	137941	NA	0	0	0	0	0	0	0	0	157742	155002	152230	149429	146598	143739	140845	137941
Norway	100-Holding Account	Statoil ASA 	78	923609016	closed	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	78	Statoil ASA Volvefeltet	NO-2007-1035	2009-04-02	2017-02-16				Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	176978	0	145027	0	137820	0	115010	0	104550	18147	123474	17832	128684	17513	76014	17191	59169	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	18147	17832	17513	17191	0	0	0	0
Norway	100-Holding Account	Statoil ASA 	79	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	79	Statoil ASA Heidrunfeltet	NO-2007-1037	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	390246	0	409660	0	439042	0	391582	0	363729	203288	353378	199758	379088	196185	370842	192576	381341	188926	NA	185243	NA	181512	NA	177769	NA	0	0	0	0	0	0	0	0	203288	199758	196185	192576	188926	185243	181512	177769
Norway	100-Holding Account	Statoil ASA 	80	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	80	Statoil ASA Kristinfeltet	NO-2007-1036	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	196728	0	210453	0	217992	0	251942	0	263399	99528	219302	97799/27249*****	313126	96050/58154*****	328702	94283/57106*****	282698	92496/56058*****	NA	90693/55009*****	NA	88867/53961*****	NA	87034/52912*****	NA	0	0	0	0	0	0	0	0	99528	125048	154204	151389	148554	145702	142828	139946
Norway	100-Holding Account	Statoil ASA 	81	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	81	Statoil ASA Nornefeltet	NO-2007-1077	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	235109	0	284469	0	285331	0	296819	0	312661	126133	286566	123942	369135	121726	373568	119486	344721	117223	NA	114937	NA	112623	NA	110300	NA	0	0	0	0	0	0	0	0	126133	123942	121726	119486	117223	114937	112623	110300
Norway	100-Holding Account	Statoil ASA 	82	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	82	Statoil ASA Åsgardfeltet	NO-2007-1039	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	1008090	0	1041109	0	950660	0	971470	0	1015093	641700	885222	630554	972302	619277	985493	607883	1052674	596366	NA	584737	NA	572962	NA	561147	NA	0	0	0	0	0	0	0	0	641700	630554	619277	607883	596366	584737	572962	561147
Norway	100-Holding Account	Statoil ASA 	83	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	83	Statoil ASA Snorrefeltet	NO-2007-1051	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	502630	0	584686	0	456305	0	486538	0	494746	110023	471457	108112	498980	106179	506299	104225	499434	102250	NA	100256	NA	98238	NA	96212	NA	0	0	0	0	0	0	0	0	110023	108112	106179	104225	102250	100256	98238	96212
Norway	100-Holding Account	Statoil ASA 	84	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	84	Statoil ASA Hammerfest LNG	NO-2007-1071	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	1262769	0	755473	0	930729	0	880219	0	975081	308115	845656	302763	1006530	297349	1023953	291878	1086596	286348	NA	280764	NA	275110	NA	269438	NA	0	0	0	0	0	0	0	0	308115	302763	297349	291878	286348	280764	275110	269438
Norway	100-Holding Account	Statoil ASA 	85	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	85	Statoil ASA Osebergfeltet	NO-2007-1042	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	1239287	0	1143426	0	1148958	0	1175544	0	1184127	591981	1182726	581699	1165316	571296	1203222	560785	1206994	550159	NA	539431	NA	528569	NA	517670	NA	0	0	0	0	0	0	0	0	591981	581699	571296	560785	550159	539431	528569	517670
Norway	100-Holding Account	Statoil ASA 	86	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	86	Statoil ASA Gullfaksfeltet	NO-2007-1072	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	1059779	0	978820	0	794767	0	749160	0	881042	500409	992145	491717	976947	482924	949492	474038	892815	465057	NA	455988	NA	446806	NA	437593	NA	0	0	0	0	0	0	0	0	500409	491717	482924	474038	465057	455988	446806	437593
Norway	100-Holding Account	Statoil ASA 	87	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	87	Statoil ASA Sleipnerfeltet	NO-2007-1048	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	861250	0	864904	0	757271	0	831284	0	776188	569792	747885	559895	753138	549882	811911	539765	762387	529538	NA	519212	NA	508757	NA	498266	NA	0	0	0	0	0	0	0	0	569792	559895	549882	539765	529538	519212	508757	498266
Norway	100-Holding Account	Statoil ASA 	88	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	88	Statoil ASA Statfjordfeltet	NO-2007-1070	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	967417	0	575534	0	655953	0	680208	0	726293	581273	782883	571176	830680	560962	864983	550640	835103	540208	NA	529674	NA	519008	NA	508306	NA	0	0	0	0	0	0	0	0	581273	571176	560962	550640	540208	529674	519008	508306
Norway	100-Holding Account	Statoil ASA 	89	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	89	Statoil ASA Troll B og C	NO-2007-1045	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	633895	0	625347	0	603244	0	687236	0	674865	440735	717565	433080	743079	425335	713745	417510	711893	409599	NA	401612	NA	393525	NA	385410	NA	0	0	0	0	0	0	0	0	440735	433080	425335	417510	409599	401612	393525	385410
Norway	100-Holding Account	Statoil ASA 	90	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	90	Statoil ASA Troll A	NO-2007-1025	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	7256	0	7065	0	7755	0	17322	0	12611	3174	2945	3119	4096	3063	6124	3007	8166	2950	NA	2892	NA	2834	NA	2776	NA	0	0	0	0	0	0	0	0	3174	3119	3063	3007	2950	2892	2834	2776
Norway	100-Holding Account	Statoil ASA avd. Stureterminalen 	91	973101862	open	Account holder	Statoil ASA avd. Stureterminalen	Terminalvegen 140	Postboks 94, 5333 TJELDSTØ	5336	Tjeldstø	Norway	91	Statoil ASA Stureterminalen	NO-2006-83	2009-04-02					Stureterminalen		5336	Tjeldstø	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		47748	85752	47748	79729	47748	71098	47748	76519	47748	75006	72608	78096	71346	69787	70071	72148	68781	76511	67478	NA	66162	NA	64830	NA	63493	NA	0	0	0	47748	47748	47748	47748	47748	72608	71346	70071	68781	67478	66162	64830	63493
Norway	100-Holding Account	Statoil ASA avd. Raffineri Mongstad 	92	973152424	open	Account holder	Statoil ASA avd. Raffineri Mongstad	Mongstad		5924	Mongstad	Norway	92	Statoil ASA Raffineri Mongstad	NO-2006-88	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	21-Refining of mineral oil	NA	NA	NA	NA	NA	NA	NA		NA		NA		1558222	1437633	1558222	1549059	1558222	1502751	1558222	1594976	1558222	1690518	1231724	1672172	1210330	1339464	1188685	1573971	1166814	1442608	1144707	NA	1122385	NA	1099785	NA	1077106	NA	0	0	0	1558222	1558222	1558222	1558222	1558222	1231724	1210330	1188685	1166814	1144707	1122385	1099785	1077106
Norway	100-Holding Account	Statoil ASA avd. Tjeldbergodden Metanolfabrikk 	93	981524403	open	Account holder	Statoil ASA avd. Tjeldbergodden Metanolfabrikk	Kjørsvikbugen		6699	Kjørsvikbugen	Norway	93	Statoil ASA Tjeldbergodden metanolfabrikk	NO-2006-78	2009-04-02					Tjeldbergodden		6699	Kjørsvikbugen	NO	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		338258	353255	338258	315345	338258	319174	338258	332220	338258	335280	330661	327057	324919	304359	319107	335583	313236	338566	307302	NA	301309	NA	295242	NA	289154	NA	0	0	0	338258	338258	338258	338258	338258	330661	324919	319107	313236	307302	301309	295242	289154
Norway	100-Holding Account	Södra Cell Folla AS 	94	950198168	closed	Account holder	Södra Cell Folla AS	Follafoss		7796	Follafoss	Norway	94	Södra Cell Folla AS	NO-2007-1080	2009-04-02	2012-12-31				Follafoss		7796	Follafoss	NO	NA	NA	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	NA		NA		NA		1897	916	1897	848	1897	2321	1897	1536	1897	939		0								NA		NA		NA		NA	0	0	0	1897	1897	1897	1897	1897	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Södra Cell Tofte AS 	95	981998413	closed	Account holder	Södra Cell Tofte AS	Østre Strandvei 52		3482	Tofte	Norway	95	Södra Cell Tofte AS	NO-2006-66	2009-04-02	2014-12-31				Østre Strandvei 52		3482	Tofte	NO	NA	NA	35-Production of pulp	NA	NA	NA	NA	NA	NA	NA		NA		NA		58397	64716	58397	43755	58397	56113	58397	57317	58397	49303	32255	32483	0	0	0		0		0	NA	0	NA	0	NA	0	NA	0	0	0	58397	58397	58397	58397	58397	32255	0	0	0	0	0	0	0
Norway	100-Holding Account	Tafjord Kraftvarme AS 	96	977461804	closed	Account holder	Tafjord Kraftvarme AS	Postboks 1500	Retirovegen 4	6025	Ålesund	Norway	96	Tafjord Kraftvarme AS	NO-2007-1223	2009-04-02	2012-12-31				Serviceboks 1		6025	Ålesund	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		322	2140	322	2003	322	2622	322	1316	322	488										NA		NA		NA		NA	0	0	0	322	322	322	322	322	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Repsol Norge AS 	97	993787787	open	Account holder	Repsol Norge AS	Postboks 649 Sentrum	Verven 4	4003	Stavanger	Norway	97	Repsol Norge AS Gydafeltet	NO-2007-1079	2009-04-02					Postboks 649		4003	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	64552	0	61920	0	59369	0	60147	0	54374	1564	61100	1537	60709	1509	37425	1482	33301	1453	NA	1425	NA	1396	NA	1368	NA	0	0	0	0	0	0	0	0	1564	1537	1509	1482	1453	1425	1396	1368
Norway	100-Holding Account	Repsol Norge AS 	98	993787787	open	Account holder	Repsol Norge AS	Postboks 649 Sentrum	Verven 4	4003	Stavanger	Norway	98	Repsol Norge AS Vargfeltet	NO-2007-1076	2009-04-02					Postboks 649		4003	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	76160	0	88721	0	73291	0	70260	0	76154	14195	76744	13949	72518	13700	74732	13448	30679	13193	NA	12935	NA	12675	NA	12414	NA	0	0	0	0	0	0	0	0	14195	13949	13700	13448	13193	12935	12675	12414
Norway	100-Holding Account	Statkraft Varme AS 	99	980396002	open	Account holder	Statkraft Varme AS	Postboks 2400	Sluppenveien 6	7005	Trondheim	Norway	99	Statkraft Varme AS avd. Trondheim	NO-2006-62	2009-04-02					Sluppenveien 6		7005	Trondheim	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		19314	16548	19314	23404	19314	47474	19314	19104	19314	15336	27111	17130	24262	11220	21490	10138	18802	20155	16198	NA	13677	NA	11238	NA	8890	NA	0	0	0	19314	19314	19314	19314	19314	27111	24262	21490	18802	16198	13677	11238	8890
Norway	100-Holding Account	Vadsø Sildeoljefabrikk AS 	100	917048118	closed	Account holder	Vadsø Sildeoljefabrikk AS	c/o Welcon AS	Vadsøya, 9800 Vadsø	6718	Deknepoll	Norway	100	Vadsø Sildeoljefabrikk AS	NO-2007-1085	2009-04-02	2010-12-31				Postboks 123		9811	Vadsø	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		3541	0	3541	4310	3541	0	3541	0	3541	0										NA		NA		NA		NA	0	0	0	3541	3541	3541	3541	3541	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Vedde AS 	101	971722118	open	Account holder	Vedde AS	Rasmusbakken		6030	Langevåg	Norway	101	Vedde AS	NO-2006-71	2009-04-02					Rasmusbakken		6030	Langevåg	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		14876	14492	14876	14925	14876	12764	14876	10484	14876	8266	9541	7315	9376	9239	9208	12640	9038	11187	8867	NA	8694	NA	8519	NA	8344	NA	0	0	0	14876	14876	14876	14876	14876	9541	9376	9208	9038	8867	8694	8519	8344
Norway	100-Holding Account	Verdalskalk AS 	102	959959625	open	Account holder	Verdalskalk AS	Tromsdalen, 7650 Verdal	Postboks 53	1309	Rud	Norway	102	Verdalskalk AS	NO-2006-91	2009-04-02					Kalkvegen 40		7670	Inderøy	NO	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	NA		NA		NA		49794	60131	49794	52383	49794	65453	49794	62592	49794	55956	51888	56325	50987	59099	50075	46006	49154	53380	48223	NA	47282	NA	46330	NA	45375	NA	0	0	0	49794	49794	49794	49794	49794	51888	50987	50075	49154	48223	47282	46330	45375
Norway	100-Holding Account	Vafos AS 	103	987493690	open	Account holder	Vafos AS	Postboks 69	Kragerødveien 698	3300	Kragerø	Norway	103	Vafos AS	NO-2007-1057	2009-04-02					Sannidalsveien 120		3770	Kragerø	NO	NA	NA	35-Production of pulp	NA	NA	NA	NA	NA	NA	NA		NA		NA		6966	12781	6966	11850	6966	12682	6966	11254	6966	9434	1362	2508	1339	4665	1315	3363	1290	2408	1266	NA	1241	NA	1216	NA	1191	NA	0	0	0	6966	6966	6966	6966	6966	1362	1339	1315	1290	1266	1241	1216	1191
Norway	100-Holding Account	Statkraft Varme AS 	104	980396002	open	Account holder	Statkraft Varme AS	Postboks 2400	Sluppenveien 6	7005	Trondheim	Norway	104	Statkraft Varme AS avdeling Gardermoen	NO-2007-1067	2009-04-02					Postboks 2400		7005	Trondheim	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		7241	1418	7241	2197	7241	4406	7241	3758	7241	2615	10662	2080	9541	828	8451	497	7394	2098	6370	NA	5378	NA	4419	NA	3496	NA	0	0	0	7241	7241	7241	7241	7241	10662	9541	8451	7394	6370	5378	4419	3496
Norway	100-Holding Account	Fortum Oslo Varme AS 	105	977296919	open	Account holder	Fortum Oslo Varme AS	Drammensveien 144		0247	Oslo	Norway	105	Hafslund Varme AS Oslo	NO-2006-59	2009-04-02					Drammensveien 144		0247	Oslo	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		50414	28271	50414	48515	50414	116873	50414	59162	50414	27044	90274	12073	80790	8520	71558	3761	62609	3979	53935	NA	45542	NA	37420	NA	29604	NA	0	0	0	50414	50414	50414	50414	50414	90274	80790	71558	62609	53935	45542	37420	29604
Norway	100-Holding Account	Welcon Egersund AS 	106	986541071	closed	Account holder	Welcon Egersund AS	c/o Welcon AS	Grønehaugen, 4370 Egersund	6718	Deknepollen	Norway	106	Welcon Egersund AS	NO-2006-73	2009-04-02	2009-12-31				Grønehaugen		4370	Egersund	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		20999	15305	20999	0	20999	0	0	0	0	0										NA		NA		NA		NA	0	0	0	20999	20999	20999	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Welcon Moldtustranda AS 	107	886541082	closed	Account holder	Welcon Moldtustranda AS	c/o Welcon AS	6076 Moldtustranda	6718	Deknepollen	Norway	107	Welcon Moldtustranda AS	NO-2006-72	2009-04-02	2009-12-31				Moldtustranda		6711	Moldtustranda	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		16096	6026	16096	201	0	0	0	0	0	0										NA		NA		NA		NA	0	0	0	16096	16096	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Wienerberger AS 	108	982579252	closed	Account holder	Wienerberger AS	Strengenveien 31		3825	Lunde	Norway	108	Wienerberger AS Bratsberg Teglverk	NO-2006-55	2009-04-02	2014-12-31				Strengenveien 31		3825	Lunde	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		12839	6861	12839	6547	12839	6397	12839	5586	12839	6329	3672	4962	3608	4556	0		0		0	NA	0	NA	0	NA	0	NA	0	0	0	12839	12839	12839	12839	12839	3672	3608	0	0	0	0	0	0
Norway	100-Holding Account	Yara Norge AS, Glomfjord 	109	984015666	open	Account holder	Yara Norge AS, Glomfjord	Postboks 190	Ørnesveien 3	8161	Glomfjord	Norway	109	Yara Norge AS Glomfjord	NO-2008-1198	2009-04-02					Postboks 190		8161	Glomfjord	NO	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		142678	118389	285355	129332	285355	128070	285355	87278	285355	39276	96538	41928	94862	49446	93165	56204	91451	53278	89718	NA	87969	NA	86197	NA	84420	NA	0	0	0	142678	285355	285355	285355	285355	96538	94862	93165	91451	89718	87969	86197	84420
Norway	100-Holding Account	Yara Norge AS avd. Porsgrunn 	110	974100169	open	Account holder	Yara Norge AS avd. Porsgrunn	Postboks 1123	Hydroveien 55	3905	Porsgrunn	Norway	110	Yara Norge AS Porsgrunn	NO-2007-1043	2009-04-02					Postboks 1123		3905	Porsgrunn	NO	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		332229	285255	628976	359000	628976	241661	628976	229455	628976	258125	1027733	951710	1009402	929869	990878	1188734	972183	1022278	953308	NA	934273	NA	915025	NA	895728	NA	0	0	0	332229	628976	628976	628976	628976	1027733	1009402	990878	972183	953308	934273	915025	895728
Norway	100-Holding Account	Øraveien Industripark AS 	111	975934624	closed	Account holder	Øraveien Industripark AS	Øraveien 2		1630	Gamle Fredrikstad	Norway	111	Øraveien Industripark AS	NO-2007-1062	2009-04-02	2014-12-31				Øraveien 2		1630	Gamle Fredrikstad	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		15887	0	15887	206	15887	231	15887	0	15887	94		0		0						NA		NA		NA		NA	0	0	0	15887	15887	15887	15887	15887	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Østfold Energi AS 	112	879904412	closed	Account holder	Østfold Energi AS	Postboks 17	Glengsgata 19	1701	Sarpsborg	Norway	112	Østfold Energi AS	NO-2007-1318	2009-04-02	2013-01-01				Postboks 17		1701	Sarpsborg	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		456	380	456	488	456	371	456	386	456	428										NA		NA		NA		NA	0	0	0	456	456	456	456	456	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Avinor AS 	113	985198292	open	Account holder	Avinor AS	Postboks 150		2061	Gardermoen	Norway	113	Avinor AS avd Oslo Lufthavn Gardermoen	NO-2008-444	2009-04-02					Postboks 100		2061	Gardermoen	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	1363	0	561	0	740	0	441	0	497	623	354	0	414	0	321	0	543	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	623	0	0	0	0	0	0	0
Norway	100-Holding Account	Sarpsborg Avfallsenergi AS 	114	913436369	closed	Account holder	Sarpsborg Avfallsenergi AS	Borregaardsveien 70, Rampe 240	Statsminister Torpsvei 1	1721	Sarpsborg	Norway	114	Bio-El Fredrikstad	NO-2009-775	2009-01-01	2012-12-31		Hafslund Miljøenergi AS		Habornveien 61		1630	Gamle Fredrikstad	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0	1279	0	1093	0	638	0	1175										NA		NA		NA		NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Statoil ASA avd. Raffineri Mongstad 	115	973152424	open	Account holder	Statoil ASA avd. Raffineri Mongstad	Mongstad		5924	Mongstad	Norway	115	Statoil ASA Mongstad kraftvarmeverk	NO-2009-657	2009-01-01					Mongstad		5954	Mongstad	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0	3478	0	373937	476366	599823	476366	610491		582362		569768		556192		511978		NA		NA		NA		NA	0	0	0	0	0	0	476366	476366	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Aker BP ASA 	116	989795848	open	Account holder	Aker BP ASA	Oksenøyveien 10		1366 Lysaker	Bærum	Norway	116	Aker BP ASA Skarvfeltet	NO-2010-1134	2010-12-08					Postboks 197	Godesetdalen 8	4065	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0	Not Reported	0	29271	0	81829		583907		313193		289243		298302		NA		NA		NA		NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Sarpsborg Avfallsenergi AS 	117	913436369	open	Account holder	Sarpsborg Avfallsenergi AS	Borregaardsveien 70, Rampe 240	Statsminister Torpsvei 1	1721	Sarpsborg	Norway	117	Sarpsborg Avfallsenergi AS	NO-2010-1342	2010-01-01					Postboks 124, 1740 Borgenhaugen	Statsminister Torpsvei 1	1722	Sarpsborg	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0	1521	0	783	0	1143		43241		43221		44755		42359		NA		NA		NA		NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Engie E&amp;P Norge AS 	118	983426417	open	Account holder	Engie E&amp;P Norge AS	Postboks 242 Forus	Vestre Svanholmen 6, Sandnes	4066	Stavanger	Norway	118	Engie E&amp;P Norge AS Gjøafeltet	NO-2009-868	2010-02-25					Postboks 242 Forus		4066	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0	49371	0	165815	0	107666	63489	122466	62386	120699	61270	125838	60143	129626	59003	NA	57853	NA	56688	NA	55519	NA	0	0	0	0	0	0	0	0	63489	62386	61270	60143	59003	57853	56688	55519
Norway	100-Holding Account	Skangas LNG Production AS 	119	913174240	open	Account holder	Skangas LNG Production AS	Kontinentalveien 31		4056	Tananger	Norway	119	Skangas LNG Production AS	NO-2010-704	2010-06-16					Postboks 8124		4069	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0	12599	0	15956	0	19167		29634		30352		28177		24630		NA		NA		NA		NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Repsol Norge AS 	120	993787787	open	Account holder	Repsol Norge AS	Postboks 649 Sentrum	Verven 4	4003	Stavanger	Norway	120	Repsol Norge AS Ymefeltet	NO-2010-379	2010-07-07					Postboks 649 Sentrum	Verven 4	4003	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0		0		0	0	0	12734	0	26845		0		2145		2404		0		NA		NA		NA		NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
