National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Bulgaria	100-Holding Account	TEC Marica 3 AD 	31	126526421	open	Account holder	TEC Marica 3 AD	Promishlena zona		6400	Dimitrovgrad	Bulgaria	31	TEC Marica 3	BG-P84	2008-11-30					Promishlena zona		6400	Dimitrovgrad	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	882507	728330	728330	438327	761765	377754	631152	377757	234499	580134	138659	0/351934****	694780	0/412546****	479816	0/343789****	20014	0/275031****	55586		NA		NA		NA		NA	0	0	0	728330	438327	377754	377757	580134	351934	412546	343789	275031	0	0	0	0
Bulgaria	100-Holding Account	BRIKEL EAD 	32	123526494	open	Account holder	BRIKEL EAD	Promishlena zona		6280	Galabovo	Bulgaria	32	TEC kam BRIKEL EAD	BG-P92	2008-11-30					Promishlena zona		6280	Galabovo	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	1962283	1751501	1751501	789199	1452041	680138	1292676	680144	297585	1231233	1087889	372130/564768****	1074467	332546/484087****	1179578	294185/403406****	956267	257126/322724****	853070	221319	NA	186763	NA	153409	NA	121445	NA	0	0	0	1751501	789199	680138	680144	1231233	936898	816633	697591	579850	221319	186763	153409	121445
Bulgaria	100-Holding Account	Agropolychim AD 	33	813095287	open	Account holder	Agropolychim AD	Industrialna zona		9160	Devnya	Bulgaria	33	Agropolychim	BG-P94	2008-11-30					Industrialna zona		9160	Devnya	BG	NA	NA	38-Production of nitric acid	NA	NA	NA	NA	NA	NA	NA		NA		NA	223648	209146	209146	227971	192835	196467	225368	196469	262332	204842	192764	394200	493635	387354	491840	380425	544934	373426	567192	366351	NA	359207	NA	351974	NA	344717	NA	0	0	0	209146	227971	196467	196469	204842	394200	387354	380425	373426	366351	359207	351974	344717
Bulgaria	100-Holding Account	INTER PIPE  AD 	34	131026510	closed	Account holder	INTER PIPE  AD	Sofia		1870	Sofia	Bulgaria	34	INTER PIPE	BG-P128	2008-11-30	2014-08-07				Sofia		1870	Sofia	BG	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA	5231	5503	5503	5609	2825	4834	1629	4834	0	5040	0		0								NA		NA		NA		NA	0	0	0	5503	5609	4834	4834	5040	0	0	0	0	0	0	0	0
Bulgaria	100-Holding Account	Sofia Med SA 	35	130144438	open	Account holder	Sofia Med SA	str.Dimitar Pechev 4		1528	Sofia	Bulgaria	35	Sofia Med	BG-P102	2008-11-30					str.Dimitar Pechev 4		1528	Sofia	BG	NA	NA	28-Production or processing of non-ferrous metals	NA	NA	NA	NA	NA	NA	NA		NA		NA	13617	12910	12910	13880	8780	11962	11975	11962	13255	12472	14055	12943	14679	12718	14124	12490	17539	12261	15491	12028	NA	11794	NA	11556	NA	11318	NA	0	0	0	12910	13880	11962	11962	12472	12943	12718	12490	12261	12028	11794	11556	11318
Bulgaria	100-Holding Account	AMYLUM BULGARIA EAD 	36	826034900	open	Account holder	AMYLUM BULGARIA EAD	Severna industrialna zona		7200	Razgrad	Bulgaria	36	AMYLUM BULGARIA	BG-P17	2008-11-30					Severna industrialna zona		7200	Razgrad	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	39170	38465	38465	41131	39257	44150	48244	47450	49908	52257	49013	41995	52923	41265	52723	40527	54953	39781	48523	39027	NA	38267	NA	37496	NA	36723	NA	0	0	0	38465	41131	44150	47450	52257	41995	41265	40527	39781	39027	38267	37496	36723
Bulgaria	100-Holding Account	Keramika Burgas LTD 	37	812116668	open	Account holder	Keramika Burgas LTD	q.Sarafovo,B.P.165		8000	Burgas	Bulgaria	37	Keramika Burgas	BG-P67	2008-11-30					q.Sarafovo,B.P.165		8000	Burgas	BG	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA	11568	9053	9053	11792	5267	10162	4023	10162	8578	10595	7065	8616	8532	8466	11090	8315	7183	8162	6001	6684	NA	6553	NA	6422	NA	6289	NA	0	0	0	9053	11792	10162	10162	10595	8616	8466	8315	8162	6684	6553	6422	6289
Bulgaria	100-Holding Account	KERAMINGENERING AD 	38	121038813	open	Account holder	KERAMINGENERING AD	Bagrenci		2530	Bagrenci	Bulgaria	38	KERAMINGENERING-klon KZ  BAGRENCI	BG-P48	2008-11-30					Bagrenci		2530	Bagrenci	BG	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA	3702	3544	3544	3774	1043	3252	658	3252	825	3391	380	418	590	410	400	403	347	396	336	388	NA	380	NA	373	NA	365	NA	0	0	0	3544	3774	3252	3252	3391	418	410	403	396	388	380	373	365
Bulgaria	100-Holding Account	Svilosa  AD 	39	814191178	open	Account holder	Svilosa  AD	Zapadna industrialna zona		5253	Svichtov	Bulgaria	39	Svilosa - SVILOCELL EAD	BG-P98	2008-11-30					Zapadna industrialna zona		5253	Svichtov	BG	NA	NA	35-Production of pulp	NA	NA	NA	NA	NA	NA	NA		NA		NA	17179	23641	23641	66186	1160	57040	14439	57040	16865	59471	7157	17391	2440	17089	2791	16782	15042	16473	13666	16162	NA	15847	NA	15527	NA	15207	NA	0	0	0	23641	66186	57040	57040	59471	17391	17089	16782	16473	16162	15847	15527	15207
Bulgaria	100-Holding Account	Toplofikacia Pleven EAD 	40	114005624	open	Account holder	Toplofikacia Pleven EAD	Iztochna industrialna zona 128		5800	Pleven	Bulgaria	40	Toplofikacia Pleven	BG-P73	2008-11-30					Iztochna industrialna zona 128		5800	Pleven	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	118591	162051	162051	203357	161524	175255	176374	175256	175636	182726	186514	85154/18038****	166571	71639/15461****	177491	62013/12884****	156509	54279/10307****	173223	46787	NA	39537	NA	32523	NA	25760	NA	0	0	0	162051	203357	175255	175256	182726	103192	87100	74897	64586	46787	39537	32523	25760
Bulgaria	100-Holding Account	Biovet JSCRazgrad Branch 	41	112029879	closed	Account holder	Biovet JSCRazgrad Branch	bul.Aprilsko vastanie 68a		7200	Razgrad	Bulgaria	41	Biovet JSC Razgrad Branch	BG-P52	2008-11-30	2012-08-15				bul.Aprilsko vastanie 68a		7200	Razgrad	BG	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	NA		NA		NA	19373	18258	18258	19747	16197	17018	15196	17019	16997	17744	11962										NA		NA		NA		NA	0	0	0	18258	19747	17018	17019	17744	0	0	0	0	0	0	0	0
Bulgaria	100-Holding Account	Biovet JSCo 	42	112029879	open	Account holder	Biovet JSCo	str.Petar Rakov 39		4550	Pechtera	Bulgaria	42	Biovet JSCo	BG-P99	2008-11-30					str.Petar Rakov 39		4550	Pechtera	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	6615	5155	5155	6743	3589	5811	951	5811	21270	6059	2082	41175	12133	40460	24360	39736	24714	39005	24893	38267	NA	37521	NA	36764	NA	36006	NA	0	0	0	5155	6743	5811	5811	6059	41175	40460	39736	39005	38267	37521	36764	36006
Bulgaria	100-Holding Account	Biovet JSCo 	43	112029879	open	Account holder	Biovet JSCo	str.Petar Rakov 39		4550	Pechtera	Bulgaria	43	Cogeneration plant -Biovet	BG-P123	2008-11-30					str.Petar Rakov 39		4550	Pechtera	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	88239	76843	76843	37818	74347	32591	82853	41758	19507	82430	87097	0	40720	0	18	0	885	0	3897	0	NA	0	NA	0	NA	0	NA	0	0	0	76843	37818	32591	41758	82430	0	0	0	0	0	0	0	0
Bulgaria	100-Holding Account	Rubin Trading AD 	44	203365700	open	Account holder	Rubin Trading AD	bul. Vitosha 68, et. 2		1000	Sofia	Bulgaria	44	Rubin JSC	BG-P31	2008-11-30					Zapadna industrialna zona		5800	Pleven	BG	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	NA		NA		NA	62766	63527	63527	64755	51127	55806	38161	55807	64663	58185	40424	18352	43347	20806	48735	25880	46933	25403	49093	24922	NA	24436	NA	23944	NA	23451	NA	0	0	0	63527	64755	55806	55807	58185	18352	20806	25880	25403	24922	24436	23944	23451
Bulgaria	100-Holding Account	Zaharni zavodi AD 	45	104051737	open	Account holder	Zaharni zavodi AD	str.St.Kniaz Boris I ,29		5100	Gorna Oriahovica	Bulgaria	45	Zaharni zavodi AD	BG-P54	2008-11-30					str.St.Kniaz Boris I ,29		5100	Gorna Oriahovica	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	82805	81382	81382	118132	53217	101807	45763	101808	36167	106147	85612	26157	60723	25551	51824	24962	71293	24373	50043	23787	NA	23199	NA	22611	NA	22027	NA	0	0	0	81382	118132	101807	101808	106147	26157	25551	24962	24373	23787	23199	22611	22027
Bulgaria	100-Holding Account	TEC Svishtov AD 	46	130564043	open	Account holder	TEC Svishtov AD	ul. 'Krastio Sarafov' 34, et. 2		1421	Sofia	Bulgaria	46	TEC Sviloza AD	BG-P100	2008-11-30					Zapadna industrialna zona		5253	Svichtov	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	600944	773753	773753	788708	847095	679714	654271	679720	517536	708690	339754	3971/100069****	485255	3902/85774****	272224	3833/71478****	56270	0/57182****	19025	0	NA	0	NA	0	NA	0	NA	0	0	0	773753	788708	679714	679720	708690	104040	89676	75311	57182	0	0	0	0
Bulgaria	100-Holding Account	Zavod za hartia Belovo AD 	47	822104867	open	Account holder	Zavod za hartia Belovo AD	str.Dabravsko chosse ,1A		4470	Belovo	Bulgaria	47	Zavod za hartia Belovo AD	BG-P5	2008-11-30					str.Dabravsko chosse ,1A		4470	Belovo	BG	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	NA		NA		NA	12921	12034	12034	13171	9026	11351	9604	11351	9327	11835	9413	7977	9145	7838	8851	7698	9901	7557	9142	7414	NA	7269	NA	7123	NA	6976	NA	0	0	0	12034	13171	11351	11351	11835	7977	7838	7698	7557	7414	7269	7123	6976
Bulgaria	100-Holding Account	Stroyceramica OOD 	48	821152089	open	Account holder	Stroyceramica OOD	str.Industrialna 30		3400	Montana	Bulgaria	48	Stroyceramica OOD	BG-P118	2008-11-30					str.Industrialna 30		3400	Montana	BG	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA	5743	5583	5583	5854	1160	5045	763	5045	494	5260	759	1275	979	1253	590	1230	700	1207	560	1185	NA	1162	NA	1139	NA	1115	NA	0	0	0	5583	5854	5045	5045	5260	1275	1253	1230	1207	1185	1162	1139	1115
Bulgaria	100-Holding Account	Tera Co Ltd 	49	114640196	open	Account holder	Tera Co Ltd	q.Industrialen		5980	Cherven briag	Bulgaria	49	Tera Co Ltd	BG-P78	2008-11-30					q.Industrialen		5980	Cherven briag	BG	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA	16955	7941	7941	12959	2643	11168	1648	11168	2025	11644	2732	2367	3859	4651	2582	2284	235	0	655	0	NA	0	NA	0	NA	0	NA	0	0	0	7941	12959	11168	11168	11644	2367	4651	2284	0	0	0	0	0
Bulgaria	100-Holding Account	TPP MARITSA EAST 2  EAD 	50	123531939	open	Account holder	TPP MARITSA EAST 2  EAD	Kovachevo		6265	Kovachevo	Bulgaria	50	TPP MARITSA EAST 2 EAD	BG-P46	2008-11-30					Kovachevo		6265	Kovachevo	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	9140434	9134478	9134478	8254664	9628453	7167888	9872084	9575952	12975432	10040043	11128590	0/3931881****	9459009	0/3370184****	10291822	0/2808486****	11293658	0/2246789****	9645325		NA		NA		NA		NA	0	0	0	9134478	8254664	7167888	9575952	10040043	3931881	3370184	2808486	2246789	0	0	0	0
Bulgaria	100-Holding Account	KRONOSPAN BULGARIA EOOD 	51	102063228	open	Account holder	KRONOSPAN BULGARIA EOOD	Severozapadna promichlena zona		8000	Burgas	Bulgaria	51	KRONOSPAN BULGARIA EOOD -   Burgas	BG-P37	2008-11-30					Severozapadna promichlena zona		8000	Burgas	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	17628	15130	15130	17969	17749	15486	21970	15486	21715	16146	13714	36950	2475	36308	3869	35659	3037	35003	1647	34340	NA	33670	NA	32992	NA	32312	NA	0	0	0	15130	17969	15486	15486	16146	36950	36308	35659	35003	34340	33670	32992	32312
Bulgaria	100-Holding Account	Toplofikatsia Ruse AD 	52	117005106	open	Account holder	Toplofikatsia Ruse AD	TEC Iztok		7009	Ruse	Bulgaria	52	Toplofikatsia RuseAD TEC Ruse Iztok	BG-P101	2008-11-30					TEC Iztok		7009	Ruse	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	974381	1233758	1233758	1479534	1057367	1275073	727881	1275085	542675	1329428	520151	177231/301278****	533613	150481/258239****	588025	126115/215199****	430510	104088/172159****	441850	84290	NA	66642	NA	51046	NA	38322	NA	0	0	0	1233758	1479534	1275073	1275085	1329428	478509	408720	341314	276247	84290	66642	51046	38322
Bulgaria	100-Holding Account	OGNYANOVO K AD 	53	112 030 625	closed	Account holder	OGNYANOVO K AD	str.Dante1,en.B		1000	Sofia	Bulgaria	53	VZ Ognyanovo	BG-P93	2008-11-30	2015-09-24				Ognianovo		4400	Pazardjik	BG	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	NA		NA		NA	75331	82565	82565	84161	53452	72530	65567	72531	53745	75622	15554	10381	0	0	0	0	0	0		0	NA	0	NA	0	NA	0	NA	0	0	0	82565	84161	72530	72531	75622	10381	0	0	0	0	0	0	0
Bulgaria	100-Holding Account	OGNYANOVO K AD  ,ZNHV Puklina 	54	112 030 625	open	Account holder	OGNYANOVO K AD  ,ZNHV Puklina	str.Dante,en.B		1000	Sofia	Bulgaria	54	ZNHV  PUKLINA	BG-P95	2008-11-30					Dragoman		4400	Golemo Malovo	BG	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	NA		NA		NA	62455	55256	55256	63662	77000	54864	74891	54865	76150	86395	85812	59932/36902*****	128319	58891/36260*****	131706	57837/35618*****	134342	56773/34976*****	130844	55698/34334*****	NA	54612/33692*****	NA	53512/33049*****	NA	52408/32407*****	NA	0	0	0	55256	63662	54864	54865	86395	96834	95151	93455	91749	90032	88304	86561	84815
Bulgaria	100-Holding Account	KRONOSPAN BULGARIA EOOD 	55	102063228	open	Account holder	KRONOSPAN BULGARIA EOOD	Severozapadna promichlena zona		8000	Burgas	Bulgaria	55	KRONOSPAN BULGARIA EOOD - Veliko Tarn	BG-P36	2008-11-30					q.Cholakovtzi		5000	Veliko Tarnovo	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	3596	6158	6158	6277	1772	5410	5655	5410	5494	5640	6120	7209	4575	7084	4397	6957	4572	6829	1661	6700	NA	6569	NA	6437	NA	6304	NA	0	0	0	6158	6277	5410	5410	5640	7209	7084	6957	6829	6700	6569	6437	6304
Bulgaria	100-Holding Account	Vulkan Cement AD 	56	836145646	closed	Account holder	Vulkan Cement AD	Promichlena zona ,q.Vulkan		6405	Dimitrovgrad	Bulgaria	56	Vulkan Cement	BG-P32	2008-11-30	2013-04-08				Promichlena zona ,q.Vulkan		6405	Dimitrovgrad	BG	NA	NA	6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	NA	NA	NA	NA	NA	NA	NA		NA		NA	342115	359587	359587	366537	268183	315884	180306	315887	179853	329350	20098										NA		NA		NA		NA	0	0	0	359587	366537	315884	315887	329350	0	0	0	0	0	0	0	0
Bulgaria	100-Holding Account	Devnya Cement 	57	813109833	open	Account holder	Devnya Cement	Promichlena zona		9160	Devnia	Bulgaria	57	Devnya Cement	BG-P68	2008-11-30					Promichlena zona		9160	Devnia	BG	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	NA		NA		NA	1730322	1519390	1519390	1763766	658270	1520026	498045	1520040	431397	1584823	821637	1068997	835107	1050430	770448	1031644	785655	1012662	932143	993476	NA	974103	NA	954489	NA	934806	NA	0	0	0	1519390	1763766	1520026	1520040	1584823	1068997	1050430	1031644	1012662	993476	974103	954489	934806
Bulgaria	100-Holding Account	VTIG Ltd. 	58	104036678	open	Account holder	VTIG Ltd.	str.Nikola Gabrovski 31B		5000	Veliko Tarnovo	Bulgaria	58	Keramichen Zavod Dermantsy	BG-P41	2008-11-30					Lovech		5780	Dermantsy	BG	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA	11337	981	981	11556	513	9959	576	9959	157	10384	216	553	0	544	0	534	0	524	0	514	NA	504	NA	494	NA	484	NA	0	0	0	981	11556	9959	9959	10384	553	544	534	524	514	504	494	484
Bulgaria	100-Holding Account	DRUJBA STAKLARSKI ZAVODI AD 	59	825269233	open	Account holder	DRUJBA STAKLARSKI ZAVODI AD	str. Prof. Ivan Georgov 1		1220	Sofia	Bulgaria	59	DRUJBA STAKLARSKI ZAVODI-PLOVDIV	BG-P24	2008-11-30					str. Georgi Benev 15		4003	Plovdiv	BG	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	NA		NA		NA	103455	113366	113366	115557	90105	99588	79847	99589	117180	103833	120810	81890	116537	80467	117884	79028	116116	77574	103203	76105	NA	74621	NA	73117	NA	71610	NA	0	0	0	113366	115557	99588	99589	103833	81890	80467	79028	77574	76105	74621	73117	71610
Bulgaria	100-Holding Account	Drujba staklarski zavodi AD 	60	825269233	open	Account holder	Drujba staklarski zavodi AD	str.Professor Ivan Gergov 1		1220	Sofia	Bulgaria	60	Drujba staklarski zavodi -Sofia	BG-P74	2008-11-30					str.Professor Ivan Georgov 1		1220	Sofia	BG	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	NA		NA		NA	42031	41821	41821	42843	37120	36923	40462	36923	39740	38497	38942	31156	30960	30615	38080	30067	39367	29514	35290	28955	NA	28390	NA	27819	NA	27245	NA	0	0	0	41821	42843	36923	36923	38497	31156	30615	30067	29514	28955	28390	27819	27245
Bulgaria	100-Holding Account	Ideal Standard - Vidima AD 	61	107021444	open	Account holder	Ideal Standard - Vidima AD	str.Bial briag,1		5400	Sevlievo	Bulgaria	61	Ideal Standard Bulgaria	BG-P77	2008-11-30					str.Bial briag,1		5400	Sevlievo	BG	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA	26700	25299	25299	25466	17938	21947	22130	21947	23012	22882	22330	24444	21338	24019	20502	23589	20851	23155	21894	22717	NA	22274	NA	21825	NA	21376	NA	0	0	0	25299	25466	21947	21947	22882	24444	24019	23589	23155	22717	22274	21825	21376
Bulgaria	100-Holding Account	CASTING FORGING MASHINERY COMPLEX LTD 	62	203444749	open	Account holder	CASTING FORGING MASHINERY COMPLEX LTD	Industrialna zona		2400	Radomir	Bulgaria	62	RADOMIR METAL INDUSTRIES	BG-P43	2008-11-30					Industrialna zona		2400	Radomir	BG	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	NA		NA		NA	29575	25366	25366	30147	10737	25981	7901	25981	12734	27088	8511	14199	5692	7845	5582	7705	11885	13450	12981	13195	NA	12938	NA	12677	NA	12416	NA	0	0	0	25366	30147	25981	25981	27088	14199	7845	7705	13450	13195	12938	12677	12416
Bulgaria	100-Holding Account	Stomana Industry AD 	63	113509219	open	Account holder	Stomana Industry AD	str.Vladaisko vastanie,1		2304	Pernik	Bulgaria	63	Stomana Industry	BG-P45	2008-11-30					str.Vladaisko vastanie,1		2304	Pernik	BG	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	NA		NA		NA	137297	173949	173949	234902	136713	202440	141504	202442	171263	211070	134611	129710	92737	127457	115562	125178	115955	122875	109103	120546	NA	118195	NA	115816	NA	113428	NA	0	0	0	173949	234902	202440	202442	211070	129710	127457	125178	122875	120546	118195	115816	113428
Bulgaria	100-Holding Account	Insa Oil LLC 	64	115624227	open	Account holder	Insa Oil LLC	str.Mihail Dobromirov ,118		4150	Rakovski	Bulgaria	64	Insa Oil LLC	BG-P129	2008-11-30					Rakovski,Plovdiv		4150	Belozen	BG	NA	NA	21-Refining of mineral oil	NA	NA	NA	NA	NA	NA	NA		NA		NA	4872	5646	5646	5755	1449	4960	3206	23406	7929	24404	7360	17786	6423	17477	8000	17165	6708	16849	7985	16530	NA	16207	NA	15881	NA	15554	NA	0	0	0	5646	5755	4960	23406	24404	17786	17477	17165	16849	16530	16207	15881	15554
Bulgaria	100-Holding Account	VMV Metal EOOD 	65	200369889	open	Account holder	VMV Metal EOOD	Industrialen put ,3B-4B		2050	Ihtiman	Bulgaria	65	VMV Metal EOOD	BG-P134	2008-11-30					Industrialen put ,3B-4B		2050	Ihtiman	BG	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	NA		NA		NA	3929	4415	4415	4500	1228	3878	891	3878	633	4044	778	706	1129	694	1215	682	461	669	499	656	NA	644	NA	631	NA	618	NA	0	0	0	4415	4500	3878	3878	4044	706	694	682	669	656	644	631	618
Bulgaria	100-Holding Account	SMA Mineral Varodobiv EOOD-Shumen 	66	837066746	closed	Account holder	SMA Mineral Varodobiv EOOD-Shumen	str.Tzar Osvoboditel,97		9700	Chumen	Bulgaria	66	SMA Mineral Varodobiv EOOD-Shumen	BG-P71	2008-11-30	2012-03-30				Chumen		9864	Troiza	BG	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	NA		NA		NA	16182	13540	13540	16495	6671	14215	290	14215	0	0											NA		NA		NA		NA	0	0	0	13540	16495	14215	14215	0	0	0	0	0	0	0	0	0
Bulgaria	100-Holding Account	Calcit J.S.C 	67	115005545	open	Account holder	Calcit J.S.C	Promichlena zona -Sever		4230	Asenovgrad	Bulgaria	67	Calcit	BG-P25	2008-11-30					Promichlena zona -Sever		4230	Asenovgrad	BG	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	NA		NA		NA	106343	112372	112372	114544	93167	98715	100371	98716	100075	102923	73314	89606	50013	88019	43806	44900	72825	84795	97463	83161	NA	81511	NA	79843	NA	78168	NA	0	0	0	112372	114544	98715	98716	102923	89606	88019	44900	84795	83161	81511	79843	78168
Bulgaria	100-Holding Account	Zaharen kombinat Plovdiv AD 	68	115081888	open	Account holder	Zaharen kombinat Plovdiv AD	bul.Bulgaria ,117		4003	Plovdiv	Bulgaria	68	Zaharen kombinat Plovdiv AD	BG-P131	2008-11-30					bul.Bulgaria ,117		4003	Plovdiv	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	12636	10150	10150	12880	5541	11100	6761	11100	3746	11573	812	0	4764	4837	5265	4751	545	0	505	0	NA	0	NA	0	NA	0	NA	0	0	0	10150	12880	11100	11100	11573	0	4837	4751	0	0	0	0	0
Bulgaria	100-Holding Account	Mayr-Melnhof Nikopol AD 	69	114037223	closed	Account holder	Mayr-Melnhof Nikopol AD	Industrialna zona		5940	Nikopol	Bulgaria	69	Mayr-Melnhof Nikopol	BG-P34	2008-11-30	2012-02-27				Industrialna zona		5940	Nikopol	BG	NA	NA	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	NA		NA		NA	22018	12861	12861	0	Not Reported	0	0	0	0	0											NA		NA		NA		NA	0	0	0	12861	0	0	0	0	0	0	0	0	0	0	0	0
Bulgaria	100-Holding Account	Mondi Stambolijski EAD 	70	130839571	open	Account holder	Mondi Stambolijski EAD	str.Zavodska,1		4210	Stamboliiski	Bulgaria	70	Mondi Stambolijski EAD	BG-P115	2008-11-30					str.Zavodska,1		4210	Stamboliiski	BG	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	NA		NA		NA	96933	66835	66835	98807	30662	85152	27362	85153	21438	88782	20492	51891	25741	50990	32505	50078	17596	49156	19290	48225	NA	47285	NA	46333	NA	45377	NA	0	0	0	66835	98807	85152	85153	88782	51891	50990	50078	49156	48225	47285	46333	45377
Bulgaria	100-Holding Account	VEOLIA ENERDGY VARNA EAD 	71	103195446	open	Account holder	VEOLIA ENERDGY VARNA EAD	str.Yanoch Huniadi ,5		9020	Varna	Bulgaria	71	VEOLIA ENERDGY VARNA EAD	BG-P60	2008-11-30					str.Yanoch Huniadi ,5		9020	Varna	BG	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA	27487	27386	27386	47854	31040	45518	35885	45519	37732	47459	38949	18828/7265****	37254	16850/6228****	40361	14927/5190****	36128	13064/4152****	33466	11262	NA	9517	NA	7828	NA	6201	NA	0	0	0	27386	47854	45518	45519	47459	26093	23078	20117	17216	11262	9517	7828	6201
Bulgaria	100-Holding Account	SHAMOT AD 	72	832084352	closed	Account holder	SHAMOT AD	str.Stara planina ,1		2109	Elin Pelin	Bulgaria	72	Shmot  AD	BG-P66	2008-11-30	2012-04-27				str.Stara planina ,1		2109	Elin Pelin	BG	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	NA		NA		NA	3151	1289	1289	3212	1076	2768	1048	2768	1080	0	Not Reported										NA		NA		NA		NA	0	0	0	1289	3212	2768	2768	0	0	0	0	0	0	0	0	0
